instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_celsius,is_weekend,season_label
16390,2012-11-20,4,1,11,15,0,2,1,2,0.46,0.4545,0.55,0.1045,61,226,287,13.620000000000001,0,Fall
16391,2012-11-20,4,1,11,16,0,2,1,2,0.42,0.4242,0.62,0.0896,60,335,395,11.739999999999998,0,Fall
16392,2012-11-20,4,1,11,17,0,2,1,2,0.4,0.4091,0.71,0.1642,37,553,590,10.8,0,Fall
16393,2012-11-20,4,1,11,18,0,2,1,2,0.4,0.4091,0.66,0.0896,16,534,550,10.8,0,Fall
16394,2012-11-20,4,1,11,19,0,2,1,2,0.4,0.4091,0.71,0.0,23,361,384,10.8,0,Fall
16395,2012-11-20,4,1,11,20,0,2,1,2,0.38,0.3939,0.76,0.0,11,224,235,9.86,0,Fall
16396,2012-11-20,4,1,11,21,0,2,1,1,0.36,0.3788,0.71,0.0,14,143,157,8.919999999999998,0,Fall
16397,2012-11-20,4,1,11,22,0,2,1,1,0.36,0.3788,0.71,0.0,7,115,122,8.919999999999998,0,Fall
16398,2012-11-20,4,1,11,23,0,2,1,1,0.32,0.3333,0.81,0.1045,1,82,83,7.040000000000001,0,Fall
16399,2012-11-21,4,1,11,0,0,3,1,1,0.34,0.3636,0.81,0.0,1,25,26,7.98,0,Fall
16400,2012-11-21,4,1,11,1,0,3,1,1,0.32,0.3333,0.81,0.1045,1,13,14,7.040000000000001,0,Fall
16401,2012-11-21,4,1,11,2,0,3,1,1,0.28,0.2879,0.87,0.1045,2,6,8,5.160000000000002,0,Fall
16402,2012-11-21,4,1,11,3,0,3,1,1,0.28,0.2879,0.87,0.1045,0,2,2,5.160000000000002,0,Fall
16403,2012-11-21,4,1,11,4,0,3,1,1,0.28,0.2879,0.87,0.1045,0,10,10,5.160000000000002,0,Fall
16404,2012-11-21,4,1,11,5,0,3,1,1,0.28,0.2879,0.87,0.1045,1,28,29,5.160000000000002,0,Fall
16405,2012-11-21,4,1,11,6,0,3,1,1,0.28,0.303,0.87,0.0896,2,99,101,5.160000000000002,0,Fall
16406,2012-11-21,4,1,11,7,0,3,1,1,0.26,0.2879,0.87,0.0896,11,262,273,4.220000000000001,0,Fall
16407,2012-11-21,4,1,11,8,0,3,1,2,0.28,0.303,0.81,0.0896,12,539,551,5.160000000000002,0,Fall
16408,2012-11-21,4,1,11,9,0,3,1,1,0.32,0.3333,0.76,0.0896,45,320,365,7.040000000000001,0,Fall
16409,2012-11-21,4,1,11,10,0,3,1,1,0.36,0.3788,0.62,0.0,22,150,172,8.919999999999998,0,Fall
16410,2012-11-21,4,1,11,11,0,3,1,1,0.4,0.4091,0.5,0.194,43,198,241,10.8,0,Fall
16411,2012-11-21,4,1,11,12,0,3,1,1,0.44,0.4394,0.41,0.194,74,270,344,12.68,0,Fall
16412,2012-11-21,4,1,11,13,0,3,1,1,0.44,0.4394,0.35,0.2239,70,295,365,12.68,0,Fall
16413,2012-11-21,4,1,11,14,0,3,1,1,0.46,0.4545,0.33,0.194,84,329,413,13.620000000000001,0,Fall
16414,2012-11-21,4,1,11,15,0,3,1,1,0.46,0.4545,0.36,0.0896,68,381,449,13.620000000000001,0,Fall
16415,2012-11-21,4,1,11,16,0,3,1,1,0.44,0.4394,0.33,0.1343,59,410,469,12.68,0,Fall
16416,2012-11-21,4,1,11,17,0,3,1,1,0.4,0.4091,0.4,0.1642,41,333,374,10.8,0,Fall
16417,2012-11-21,4,1,11,18,0,3,1,1,0.42,0.4242,0.38,0.1045,24,287,311,11.739999999999998,0,Fall
16418,2012-11-21,4,1,11,19,0,3,1,1,0.38,0.3939,0.43,0.194,23,220,243,9.86,0,Fall
16419,2012-11-21,4,1,11,20,0,3,1,1,0.34,0.3485,0.61,0.1045,11,125,136,7.98,0,Fall
16420,2012-11-21,4,1,11,21,0,3,1,1,0.36,0.3788,0.5,0.0,8,97,105,8.919999999999998,0,Fall
16421,2012-11-21,4,1,11,22,0,3,1,1,0.34,0.3636,0.49,0.0,6,82,88,7.98,0,Fall
16422,2012-11-21,4,1,11,23,0,3,1,1,0.32,0.3485,0.61,0.0,7,50,57,7.040000000000001,0,Fall
16423,2012-11-22,4,1,11,0,1,4,0,1,0.32,0.3333,0.66,0.0896,3,43,46,7.040000000000001,0,Fall
16424,2012-11-22,4,1,11,1,1,4,0,1,0.28,0.303,0.65,0.0896,5,37,42,5.160000000000002,0,Fall
16425,2012-11-22,4,1,11,2,1,4,0,1,0.24,0.2576,0.75,0.0896,3,15,18,3.2799999999999994,0,Fall
16426,2012-11-22,4,1,11,3,1,4,0,1,0.24,0.2576,0.75,0.1045,0,6,6,3.2799999999999994,0,Fall
16427,2012-11-22,4,1,11,4,1,4,0,1,0.22,0.2273,0.8,0.1343,1,2,3,2.34,0,Fall
16428,2012-11-22,4,1,11,5,1,4,0,1,0.24,0.2576,0.75,0.1045,2,6,8,3.2799999999999994,0,Fall
16429,2012-11-22,4,1,11,6,1,4,0,1,0.26,0.2727,0.7,0.1045,2,15,17,4.220000000000001,0,Fall
16430,2012-11-22,4,1,11,7,1,4,0,1,0.22,0.2273,0.75,0.1343,7,49,56,2.34,0,Fall
16431,2012-11-22,4,1,11,8,1,4,0,1,0.24,0.2424,0.75,0.1343,20,77,97,3.2799999999999994,0,Fall
16432,2012-11-22,4,1,11,9,1,4,0,1,0.3,0.3333,0.65,0.0,25,94,119,6.1,0,Fall
16433,2012-11-22,4,1,11,10,1,4,0,1,0.36,0.3636,0.57,0.1045,65,154,219,8.919999999999998,0,Fall
16434,2012-11-22,4,1,11,11,1,4,0,1,0.42,0.4242,0.41,0.0896,89,143,232,11.739999999999998,0,Fall
16435,2012-11-22,4,1,11,12,1,4,0,1,0.44,0.4394,0.35,0.0,117,145,262,12.68,0,Fall
16436,2012-11-22,4,1,11,13,1,4,0,1,0.46,0.4545,0.31,0.0,125,144,269,13.620000000000001,0,Fall
16437,2012-11-22,4,1,11,14,1,4,0,1,0.48,0.4697,0.29,0.0,125,95,220,14.559999999999999,0,Fall
16438,2012-11-22,4,1,11,15,1,4,0,1,0.48,0.4697,0.29,0.0,132,96,228,14.559999999999999,0,Fall
16439,2012-11-22,4,1,11,16,1,4,0,1,0.46,0.4545,0.33,0.0,101,81,182,13.620000000000001,0,Fall
16440,2012-11-22,4,1,11,17,1,4,0,1,0.44,0.4394,0.35,0.0,66,43,109,12.68,0,Fall
16441,2012-11-22,4,1,11,18,1,4,0,1,0.4,0.4091,0.43,0.0,16,54,70,10.8,0,Fall
16442,2012-11-22,4,1,11,19,1,4,0,1,0.36,0.3788,0.76,0.0,13,31,44,8.919999999999998,0,Fall
16443,2012-11-22,4,1,11,20,1,4,0,1,0.34,0.3636,0.71,0.0,15,37,52,7.98,0,Fall
16444,2012-11-22,4,1,11,21,1,4,0,1,0.34,0.3485,0.61,0.0896,7,39,46,7.98,0,Fall
16445,2012-11-22,4,1,11,22,1,4,0,1,0.32,0.3485,0.61,0.0,8,36,44,7.040000000000001,0,Fall
16446,2012-11-22,4,1,11,23,1,4,0,1,0.3,0.3333,0.7,0.0,8,28,36,6.1,0,Fall
16447,2012-11-23,4,1,11,0,0,5,1,1,0.28,0.3182,0.65,0.0,0,32,32,5.160000000000002,1,Fall
16448,2012-11-23,4,1,11,1,0,5,1,1,0.28,0.303,0.81,0.0896,2,11,13,5.160000000000002,1,Fall
16449,2012-11-23,4,1,11,2,0,5,1,1,0.26,0.2879,0.75,0.0896,1,4,5,4.220000000000001,1,Fall
16450,2012-11-23,4,1,11,3,0,5,1,1,0.26,0.303,0.7,0.0,1,0,1,4.220000000000001,1,Fall
16451,2012-11-23,4,1,11,4,0,5,1,1,0.24,0.2576,0.75,0.1045,1,3,4,3.2799999999999994,1,Fall
16452,2012-11-23,4,1,11,5,0,5,1,1,0.24,0.2879,0.81,0.0,0,10,10,3.2799999999999994,1,Fall
16453,2012-11-23,4,1,11,6,0,5,1,1,0.24,0.2879,0.81,0.0,0,20,20,3.2799999999999994,1,Fall
16454,2012-11-23,4,1,11,7,0,5,1,1,0.24,0.2879,0.81,0.0,5,72,77,3.2799999999999994,1,Fall
16455,2012-11-23,4,1,11,8,0,5,1,1,0.24,0.2576,0.87,0.0896,11,83,94,3.2799999999999994,1,Fall
16456,2012-11-23,4,1,11,9,0,5,1,1,0.28,0.2879,0.75,0.1045,32,80,112,5.160000000000002,1,Fall
16457,2012-11-23,4,1,11,10,0,5,1,1,0.34,0.3333,0.61,0.1642,87,114,201,7.98,1,Fall
16458,2012-11-23,4,1,11,11,0,5,1,1,0.4,0.4091,0.5,0.194,121,130,251,10.8,1,Fall
16459,2012-11-23,4,1,11,12,0,5,1,1,0.44,0.4394,0.38,0.2537,186,193,379,12.68,1,Fall
16460,2012-11-23,4,1,11,13,0,5,1,1,0.46,0.4545,0.38,0.2836,224,200,424,13.620000000000001,1,Fall
16461,2012-11-23,4,1,11,14,0,5,1,1,0.5,0.4848,0.36,0.2537,240,195,435,15.5,1,Fall
16462,2012-11-23,4,1,11,15,0,5,1,1,0.48,0.4697,0.41,0.2537,233,214,447,14.559999999999999,1,Fall
16463,2012-11-23,4,1,11,16,0,5,1,2,0.48,0.4697,0.41,0.1045,158,199,357,14.559999999999999,1,Fall
16464,2012-11-23,4,1,11,17,0,5,1,2,0.48,0.4697,0.39,0.0896,117,183,300,14.559999999999999,1,Fall
16465,2012-11-23,4,1,11,18,0,5,1,2,0.46,0.4545,0.44,0.0,50,158,208,13.620000000000001,1,Fall
16466,2012-11-23,4,1,11,19,0,5,1,2,0.46,0.4545,0.47,0.1642,33,121,154,13.620000000000001,1,Fall
16467,2012-11-23,4,1,11,20,0,5,1,1,0.46,0.4545,0.41,0.0896,42,100,142,13.620000000000001,1,Fall
16468,2012-11-23,4,1,11,21,0,5,1,1,0.46,0.4545,0.47,0.2537,23,75,98,13.620000000000001,1,Fall
16469,2012-11-23,4,1,11,22,0,5,1,1,0.44,0.4394,0.33,0.5224,16,63,79,12.68,1,Fall
16470,2012-11-23,4,1,11,23,0,5,1,1,0.42,0.4242,0.38,0.4478,20,47,67,11.739999999999998,1,Fall
16471,2012-11-24,4,1,11,0,0,6,0,1,0.4,0.4091,0.37,0.4179,9,33,42,10.8,1,Fall
16472,2012-11-24,4,1,11,1,0,6,0,1,0.34,0.2879,0.42,0.4925,1,19,20,7.98,1,Fall
16473,2012-11-24,4,1,11,2,0,6,0,1,0.32,0.2727,0.39,0.6119,10,22,32,7.040000000000001,1,Fall
16474,2012-11-24,4,1,11,3,0,6,0,1,0.28,0.2576,0.41,0.3582,6,5,11,5.160000000000002,1,Fall
16475,2012-11-24,4,1,11,4,0,6,0,1,0.26,0.2121,0.41,0.4478,1,2,3,4.220000000000001,1,Fall
16476,2012-11-24,4,1,11,5,0,6,0,1,0.26,0.2273,0.41,0.3284,1,2,3,4.220000000000001,1,Fall
16477,2012-11-24,4,1,11,6,0,6,0,1,0.24,0.2121,0.44,0.2836,1,9,10,3.2799999999999994,1,Fall
16478,2012-11-24,4,1,11,7,0,6,0,2,0.26,0.2273,0.41,0.3284,4,21,25,4.220000000000001,1,Fall
16479,2012-11-24,4,1,11,8,0,6,0,2,0.26,0.2121,0.44,0.4627,7,55,62,4.220000000000001,1,Fall
16480,2012-11-24,4,1,11,9,0,6,0,2,0.26,0.2121,0.41,0.4478,26,96,122,4.220000000000001,1,Fall
16481,2012-11-24,4,1,11,10,0,6,0,2,0.26,0.2273,0.44,0.2985,46,96,142,4.220000000000001,1,Fall
16482,2012-11-24,4,1,11,11,0,6,0,2,0.28,0.2576,0.41,0.2985,55,131,186,5.160000000000002,1,Fall
16483,2012-11-24,4,1,11,12,0,6,0,2,0.3,0.2576,0.36,0.6119,53,146,199,6.1,1,Fall
16484,2012-11-24,4,1,11,13,0,6,0,1,0.32,0.303,0.36,0.3284,64,161,225,7.040000000000001,1,Fall
16485,2012-11-24,4,1,11,14,0,6,0,1,0.32,0.2879,0.33,0.4627,58,149,207,7.040000000000001,1,Fall
16486,2012-11-24,4,1,11,15,0,6,0,1,0.3,0.2727,0.36,0.4627,59,139,198,6.1,1,Fall
16487,2012-11-24,4,1,11,16,0,6,0,1,0.28,0.2424,0.38,0.4478,43,127,170,5.160000000000002,1,Fall
16488,2012-11-24,4,1,11,17,0,6,0,1,0.26,0.2273,0.41,0.3881,29,97,126,4.220000000000001,1,Fall
16489,2012-11-24,4,1,11,18,0,6,0,1,0.26,0.2273,0.38,0.3881,22,123,145,4.220000000000001,1,Fall
16490,2012-11-24,4,1,11,19,0,6,0,1,0.26,0.2424,0.41,0.2537,9,74,83,4.220000000000001,1,Fall
16491,2012-11-24,4,1,11,20,0,6,0,1,0.24,0.2121,0.44,0.2836,3,55,58,3.2799999999999994,1,Fall
16492,2012-11-24,4,1,11,21,0,6,0,1,0.24,0.2273,0.44,0.194,9,66,75,3.2799999999999994,1,Fall
16493,2012-11-24,4,1,11,22,0,6,0,1,0.24,0.2273,0.44,0.2537,7,69,76,3.2799999999999994,1,Fall
16494,2012-11-24,4,1,11,23,0,6,0,1,0.24,0.2273,0.44,0.194,9,48,57,3.2799999999999994,1,Fall
16495,2012-11-25,4,1,11,0,0,0,0,1,0.22,0.2121,0.47,0.2537,3,31,34,2.34,0,Fall
16496,2012-11-25,4,1,11,1,0,0,0,1,0.22,0.2273,0.44,0.194,4,32,36,2.34,0,Fall
16497,2012-11-25,4,1,11,2,0,0,0,1,0.22,0.197,0.44,0.3582,1,27,28,2.34,0,Fall
16498,2012-11-25,4,1,11,3,0,0,0,1,0.22,0.2727,0.44,0.0,0,8,8,2.34,0,Fall
16499,2012-11-25,4,1,11,4,0,0,0,1,0.22,0.2727,0.44,0.0,1,1,2,2.34,0,Fall
16500,2012-11-25,4,1,11,5,0,0,0,2,0.22,0.2273,0.47,0.1642,0,3,3,2.34,0,Fall
16501,2012-11-25,4,1,11,6,0,0,0,2,0.22,0.2424,0.47,0.1045,1,10,11,2.34,0,Fall
16502,2012-11-25,4,1,11,7,0,0,0,2,0.22,0.2424,0.51,0.1045,2,19,21,2.34,0,Fall
16503,2012-11-25,4,1,11,8,0,0,0,2,0.22,0.2273,0.51,0.194,2,32,34,2.34,0,Fall
16504,2012-11-25,4,1,11,9,0,0,0,2,0.24,0.2273,0.48,0.2239,13,83,96,3.2799999999999994,0,Fall
16505,2012-11-25,4,1,11,10,0,0,0,1,0.24,0.2273,0.48,0.2537,15,124,139,3.2799999999999994,0,Fall
16506,2012-11-25,4,1,11,11,0,0,0,2,0.26,0.2576,0.41,0.2239,49,155,204,4.220000000000001,0,Fall
16507,2012-11-25,4,1,11,12,0,0,0,2,0.26,0.2576,0.41,0.2239,37,165,202,4.220000000000001,0,Fall
16508,2012-11-25,4,1,11,13,0,0,0,2,0.26,0.2576,0.41,0.1642,37,158,195,4.220000000000001,0,Fall
16509,2012-11-25,4,1,11,14,0,0,0,2,0.3,0.2879,0.42,0.2537,33,170,203,6.1,0,Fall
16510,2012-11-25,4,1,11,15,0,0,0,1,0.3,0.2879,0.42,0.2537,36,209,245,6.1,0,Fall
16511,2012-11-25,4,1,11,16,0,0,0,1,0.3,0.2879,0.39,0.2239,25,203,228,6.1,0,Fall
16512,2012-11-25,4,1,11,17,0,0,0,1,0.28,0.2727,0.41,0.1642,11,170,181,5.160000000000002,0,Fall
16513,2012-11-25,4,1,11,18,0,0,0,1,0.26,0.2576,0.44,0.1642,9,132,141,4.220000000000001,0,Fall
16514,2012-11-25,4,1,11,19,0,0,0,1,0.26,0.303,0.41,0.0,13,114,127,4.220000000000001,0,Fall
16515,2012-11-25,4,1,11,20,0,0,0,1,0.24,0.2879,0.6,0.0,9,110,119,3.2799999999999994,0,Fall
16516,2012-11-25,4,1,11,21,0,0,0,1,0.26,0.303,0.48,0.0,4,60,64,4.220000000000001,0,Fall
16517,2012-11-25,4,1,11,22,0,0,0,1,0.24,0.2879,0.6,0.0,3,59,62,3.2799999999999994,0,Fall
16518,2012-11-25,4,1,11,23,0,0,0,1,0.22,0.2576,0.69,0.0896,1,40,41,2.34,0,Fall
16519,2012-11-26,4,1,11,0,0,1,1,1,0.22,0.2727,0.69,0.0,4,19,23,2.34,0,Fall
16520,2012-11-26,4,1,11,1,0,1,1,1,0.2,0.2576,0.69,0.0,1,9,10,1.4000000000000004,0,Fall
16521,2012-11-26,4,1,11,2,0,1,1,1,0.2,0.2576,0.69,0.0,0,5,5,1.4000000000000004,0,Fall
16522,2012-11-26,4,1,11,3,0,1,1,1,0.2,0.2576,0.69,0.0,1,4,5,1.4000000000000004,0,Fall
16523,2012-11-26,4,1,11,4,0,1,1,1,0.22,0.2727,0.69,0.0,0,10,10,2.34,0,Fall
16524,2012-11-26,4,1,11,5,0,1,1,1,0.22,0.2273,0.69,0.1642,0,41,41,2.34,0,Fall
16525,2012-11-26,4,1,11,6,0,1,1,1,0.22,0.2727,0.69,0.0,1,123,124,2.34,0,Fall
16526,2012-11-26,4,1,11,7,0,1,1,1,0.24,0.2879,0.65,0.0,2,363,365,3.2799999999999994,0,Fall
16527,2012-11-26,4,1,11,8,0,1,1,1,0.24,0.2879,0.65,0.0,9,629,638,3.2799999999999994,0,Fall
16528,2012-11-26,4,1,11,9,0,1,1,1,0.28,0.303,0.56,0.0896,10,276,286,5.160000000000002,0,Fall
16529,2012-11-26,4,1,11,10,0,1,1,1,0.32,0.3485,0.49,0.0,20,127,147,7.040000000000001,0,Fall
16530,2012-11-26,4,1,11,11,0,1,1,1,0.4,0.4091,0.37,0.2985,18,112,130,10.8,0,Fall
16531,2012-11-26,4,1,11,12,0,1,1,1,0.42,0.4242,0.35,0.1045,22,188,210,11.739999999999998,0,Fall
16532,2012-11-26,4,1,11,13,0,1,1,1,0.42,0.4242,0.35,0.1045,20,197,217,11.739999999999998,0,Fall
16533,2012-11-26,4,1,11,14,0,1,1,1,0.42,0.4242,0.35,0.0,51,177,228,11.739999999999998,0,Fall
16534,2012-11-26,4,1,11,15,0,1,1,1,0.42,0.4242,0.35,0.0896,49,181,230,11.739999999999998,0,Fall
16535,2012-11-26,4,1,11,16,0,1,1,1,0.44,0.4394,0.3,0.0,49,297,346,12.68,0,Fall
16536,2012-11-26,4,1,11,17,0,1,1,1,0.42,0.4242,0.32,0.0,13,540,553,11.739999999999998,0,Fall
16537,2012-11-26,4,1,11,18,0,1,1,1,0.36,0.3485,0.5,0.1642,19,502,521,8.919999999999998,0,Fall
16538,2012-11-26,4,1,11,19,0,1,1,1,0.34,0.3636,0.53,0.0,16,355,371,7.98,0,Fall
16539,2012-11-26,4,1,11,20,0,1,1,1,0.34,0.3636,0.49,0.0,12,265,277,7.98,0,Fall
16540,2012-11-26,4,1,11,21,0,1,1,1,0.34,0.3636,0.49,0.0,9,172,181,7.98,0,Fall
16541,2012-11-26,4,1,11,22,0,1,1,1,0.32,0.3485,0.61,0.0,3,101,104,7.040000000000001,0,Fall
16542,2012-11-26,4,1,11,23,0,1,1,2,0.32,0.3333,0.66,0.1045,8,57,65,7.040000000000001,0,Fall
16543,2012-11-27,4,1,11,0,0,2,1,2,0.32,0.3333,0.66,0.0896,2,24,26,7.040000000000001,0,Fall
16544,2012-11-27,4,1,11,1,0,2,1,2,0.32,0.3333,0.7,0.1343,0,6,6,7.040000000000001,0,Fall
16545,2012-11-27,4,1,11,2,0,2,1,2,0.32,0.3182,0.7,0.1642,0,5,5,7.040000000000001,0,Fall
16546,2012-11-27,4,1,11,3,0,2,1,3,0.32,0.3333,0.7,0.1343,1,3,4,7.040000000000001,0,Fall
16547,2012-11-27,4,1,11,4,0,2,1,3,0.3,0.2879,0.81,0.194,0,5,5,6.1,0,Fall
16548,2012-11-27,4,1,11,5,0,2,1,2,0.3,0.2879,0.81,0.2239,0,31,31,6.1,0,Fall
16549,2012-11-27,4,1,11,6,0,2,1,2,0.3,0.303,0.81,0.1642,3,97,100,6.1,0,Fall
16550,2012-11-27,4,1,11,7,0,2,1,3,0.3,0.303,0.81,0.1343,4,289,293,6.1,0,Fall
16551,2012-11-27,4,1,11,8,0,2,1,3,0.32,0.3182,0.81,0.1642,6,494,500,7.040000000000001,0,Fall
16552,2012-11-27,4,1,11,9,0,2,1,2,0.32,0.3333,0.81,0.1343,11,257,268,7.040000000000001,0,Fall
16553,2012-11-27,4,1,11,10,0,2,1,3,0.32,0.3182,0.81,0.194,5,52,57,7.040000000000001,0,Fall
16554,2012-11-27,4,1,11,11,0,2,1,3,0.3,0.2727,0.87,0.2985,6,59,65,6.1,0,Fall
16555,2012-11-27,4,1,11,12,0,2,1,3,0.28,0.2576,0.87,0.3881,6,70,76,5.160000000000002,0,Fall
16556,2012-11-27,4,1,11,13,0,2,1,3,0.28,0.2727,0.87,0.2537,4,73,77,5.160000000000002,0,Fall
16557,2012-11-27,4,1,11,14,0,2,1,3,0.28,0.2576,0.87,0.3582,8,86,94,5.160000000000002,0,Fall
16558,2012-11-27,4,1,11,15,0,2,1,2,0.3,0.2727,0.75,0.2985,9,146,155,6.1,0,Fall
16559,2012-11-27,4,1,11,16,0,2,1,2,0.3,0.2727,0.75,0.2985,5,252,257,6.1,0,Fall
16560,2012-11-27,4,1,11,17,0,2,1,2,0.3,0.2727,0.75,0.3881,13,514,527,6.1,0,Fall
16561,2012-11-27,4,1,11,18,0,2,1,1,0.26,0.2273,0.81,0.3582,13,469,482,4.220000000000001,0,Fall
16562,2012-11-27,4,1,11,19,0,2,1,1,0.26,0.2576,0.73,0.2985,12,338,350,4.220000000000001,0,Fall
16563,2012-11-27,4,1,11,20,0,2,1,1,0.26,0.2273,0.75,0.3284,4,228,232,4.220000000000001,0,Fall
16564,2012-11-27,4,1,11,21,0,2,1,1,0.24,0.2121,0.81,0.2836,6,179,185,3.2799999999999994,0,Fall
16565,2012-11-27,4,1,11,22,0,2,1,1,0.24,0.2424,0.81,0.1642,2,95,97,3.2799999999999994,0,Fall
16566,2012-11-27,4,1,11,23,0,2,1,2,0.26,0.2424,0.81,0.2537,3,64,67,4.220000000000001,0,Fall
16567,2012-11-28,4,1,11,0,0,3,1,2,0.26,0.2424,0.75,0.2537,1,22,23,4.220000000000001,0,Fall
16568,2012-11-28,4,1,11,1,0,3,1,2,0.26,0.2576,0.75,0.2239,0,12,12,4.220000000000001,0,Fall
16569,2012-11-28,4,1,11,2,0,3,1,2,0.26,0.2576,0.75,0.2239,0,1,1,4.220000000000001,0,Fall
16570,2012-11-28,4,1,11,3,0,3,1,2,0.26,0.2576,0.7,0.2239,0,3,3,4.220000000000001,0,Fall
16571,2012-11-28,4,1,11,4,0,3,1,2,0.26,0.2576,0.7,0.194,0,4,4,4.220000000000001,0,Fall
16572,2012-11-28,4,1,11,5,0,3,1,2,0.26,0.2727,0.7,0.1343,0,39,39,4.220000000000001,0,Fall
16573,2012-11-28,4,1,11,6,0,3,1,2,0.26,0.2576,0.65,0.2239,4,132,136,4.220000000000001,0,Fall
16574,2012-11-28,4,1,11,7,0,3,1,2,0.26,0.2576,0.56,0.194,6,403,409,4.220000000000001,0,Fall
16575,2012-11-28,4,1,11,8,0,3,1,1,0.24,0.2121,0.6,0.2836,9,683,692,3.2799999999999994,0,Fall
16576,2012-11-28,4,1,11,9,0,3,1,1,0.28,0.2727,0.52,0.194,13,309,322,5.160000000000002,0,Fall
16577,2012-11-28,4,1,11,10,0,3,1,1,0.3,0.3182,0.49,0.1045,17,144,161,6.1,0,Fall
16578,2012-11-28,4,1,11,11,0,3,1,1,0.32,0.3182,0.45,0.1642,19,127,146,7.040000000000001,0,Fall
16579,2012-11-28,4,1,11,12,0,3,1,1,0.34,0.303,0.42,0.3881,19,189,208,7.98,0,Fall
16580,2012-11-28,4,1,11,13,0,3,1,1,0.34,0.3333,0.42,0.194,21,193,214,7.98,0,Fall
16581,2012-11-28,4,1,11,14,0,3,1,1,0.36,0.3333,0.4,0.2985,15,161,176,8.919999999999998,0,Fall
16582,2012-11-28,4,1,11,15,0,3,1,1,0.36,0.3333,0.32,0.3284,7,172,179,8.919999999999998,0,Fall
16583,2012-11-28,4,1,11,16,0,3,1,1,0.36,0.3333,0.29,0.2537,9,316,325,8.919999999999998,0,Fall
16584,2012-11-28,4,1,11,17,0,3,1,1,0.34,0.3333,0.31,0.1343,17,546,563,7.98,0,Fall
16585,2012-11-28,4,1,11,18,0,3,1,1,0.32,0.303,0.33,0.2836,12,530,542,7.040000000000001,0,Fall
16586,2012-11-28,4,1,11,19,0,3,1,1,0.32,0.3182,0.36,0.1642,9,378,387,7.040000000000001,0,Fall
16587,2012-11-28,4,1,11,20,0,3,1,1,0.32,0.3333,0.36,0.1343,5,258,263,7.040000000000001,0,Fall
16588,2012-11-28,4,1,11,21,0,3,1,1,0.3,0.303,0.39,0.1642,4,219,223,6.1,0,Fall
16589,2012-11-28,4,1,11,22,0,3,1,1,0.28,0.2727,0.45,0.1642,6,148,154,5.160000000000002,0,Fall
16590,2012-11-28,4,1,11,23,0,3,1,1,0.26,0.2727,0.48,0.1343,5,73,78,4.220000000000001,0,Fall
16591,2012-11-29,4,1,11,0,0,4,1,1,0.24,0.2576,0.56,0.0896,4,25,29,3.2799999999999994,0,Fall
16592,2012-11-29,4,1,11,1,0,4,1,1,0.22,0.2576,0.64,0.0896,1,15,16,2.34,0,Fall
16593,2012-11-29,4,1,11,2,0,4,1,1,0.22,0.2727,0.64,0.0,1,6,7,2.34,0,Fall
16594,2012-11-29,4,1,11,4,0,4,1,1,0.2,0.2273,0.75,0.0896,0,7,7,1.4000000000000004,0,Fall
16595,2012-11-29,4,1,11,5,0,4,1,1,0.2,0.2576,0.69,0.0,0,42,42,1.4000000000000004,0,Fall
16596,2012-11-29,4,1,11,6,0,4,1,1,0.22,0.2727,0.69,0.0,1,120,121,2.34,0,Fall
16597,2012-11-29,4,1,11,7,0,4,1,1,0.2,0.2576,0.64,0.0,8,354,362,1.4000000000000004,0,Fall
16598,2012-11-29,4,1,11,8,0,4,1,1,0.2,0.2273,0.69,0.1045,15,664,679,1.4000000000000004,0,Fall
16599,2012-11-29,4,1,11,9,0,4,1,1,0.24,0.2879,0.6,0.0,13,286,299,3.2799999999999994,0,Fall
16600,2012-11-29,4,1,11,10,0,4,1,1,0.28,0.303,0.65,0.0896,25,153,178,5.160000000000002,0,Fall
16601,2012-11-29,4,1,11,11,0,4,1,1,0.36,0.3485,0.37,0.2239,13,150,163,8.919999999999998,0,Fall
16602,2012-11-29,4,1,11,12,0,4,1,1,0.36,0.3485,0.4,0.1642,11,225,236,8.919999999999998,0,Fall
16603,2012-11-29,4,1,11,13,0,4,1,1,0.38,0.3939,0.32,0.1343,15,209,224,9.86,0,Fall
16604,2012-11-29,4,1,11,14,0,4,1,1,0.36,0.3485,0.43,0.2239,13,174,187,8.919999999999998,0,Fall
16605,2012-11-29,4,1,11,15,0,4,1,1,0.36,0.3333,0.43,0.2836,19,201,220,8.919999999999998,0,Fall
16606,2012-11-29,4,1,11,16,0,4,1,1,0.36,0.3485,0.4,0.2239,24,346,370,8.919999999999998,0,Fall
16607,2012-11-29,4,1,11,17,0,4,1,1,0.34,0.3333,0.39,0.194,17,544,561,7.98,0,Fall
16608,2012-11-29,4,1,11,18,0,4,1,1,0.32,0.3182,0.49,0.1642,17,520,537,7.040000000000001,0,Fall
16609,2012-11-29,4,1,11,19,0,4,1,1,0.3,0.2879,0.52,0.194,18,326,344,6.1,0,Fall
16610,2012-11-29,4,1,11,20,0,4,1,1,0.3,0.303,0.52,0.1642,11,241,252,6.1,0,Fall
16611,2012-11-29,4,1,11,21,0,4,1,1,0.26,0.2727,0.65,0.1343,7,201,208,4.220000000000001,0,Fall
